Emotion,File_Path
Happy,data/Crema/1041_TAI_HAP_XX.wav
Neutral,data/Crema/1041_TAI_NEU_XX.wav
Sad,data/Crema/1041_TAI_SAD_XX.wav
Angry,data/Crema/1041_TIE_ANG_XX.wav
Disgust,data/Crema/1041_TIE_DIS_XX.wav
Fear,data/Crema/1041_TIE_FEA_XX.wav
Happy,data/Crema/1041_TIE_HAP_XX.wav
Neutral,data/Crema/1041_TIE_NEU_XX.wav
Sad,data/Crema/1041_TIE_SAD_XX.wav
Angry,data/Crema/1041_TSI_ANG_XX.wav
Disgust,data/Crema/1041_TSI_DIS_XX.wav
Fear,data/Crema/1041_TSI_FEA_XX.wav
Happy,data/Crema/1041_TSI_HAP_XX.wav
Neutral,data/Crema/1041_TSI_NEU_XX.wav
Sad,data/Crema/1041_TSI_SAD_XX.wav
Angry,data/Crema/1041_WSI_ANG_XX.wav
Disgust,data/Crema/1041_WSI_DIS_XX.wav
Fear,data/Crema/1041_WSI_FEA_XX.wav
Happy,data/Crema/1041_WSI_HAP_XX.wav
Neutral,data/Crema/1041_WSI_NEU_XX.wav
Sad,data/Crema/1041_WSI_SAD_XX.wav
Angry,data/Crema/1042_DFA_ANG_XX.wav
Disgust,data/Crema/1042_DFA_DIS_XX.wav
Fear,data/Crema/1042_DFA_FEA_XX.wav
Happy,data/Crema/1042_DFA_HAP_XX.wav
Neutral,data/Crema/1042_DFA_NEU_XX.wav
Sad,data/Crema/1042_DFA_SAD_XX.wav
Angry,data/Crema/1042_IEO_ANG_HI.wav
Angry,data/Crema/1042_IEO_ANG_LO.wav
Angry,data/Crema/1042_IEO_ANG_MD.wav
Disgust,data/Crema/1042_IEO_DIS_HI.wav
Disgust,data/Crema/1042_IEO_DIS_LO.wav
Disgust,data/Crema/1042_IEO_DIS_MD.wav
Fear,data/Crema/1042_IEO_FEA_HI.wav
Fear,data/Crema/1042_IEO_FEA_LO.wav
Fear,data/Crema/1042_IEO_FEA_MD.wav
Happy,data/Crema/1042_IEO_HAP_HI.wav
Happy,data/Crema/1042_IEO_HAP_LO.wav
Happy,data/Crema/1042_IEO_HAP_MD.wav
Neutral,data/Crema/1042_IEO_NEU_XX.wav
Sad,data/Crema/1042_IEO_SAD_HI.wav
Sad,data/Crema/1042_IEO_SAD_LO.wav
Sad,data/Crema/1042_IEO_SAD_MD.wav
Angry,data/Crema/1042_IOM_ANG_XX.wav
Disgust,data/Crema/1042_IOM_DIS_XX.wav
Fear,data/Crema/1042_IOM_FEA_XX.wav
Happy,data/Crema/1042_IOM_HAP_XX.wav
Neutral,data/Crema/1042_IOM_NEU_XX.wav
Sad,data/Crema/1042_IOM_SAD_XX.wav
Angry,data/Crema/1042_ITH_ANG_XX.wav
Disgust,data/Crema/1042_ITH_DIS_XX.wav
Fear,data/Crema/1042_ITH_FEA_XX.wav
Happy,data/Crema/1042_ITH_HAP_XX.wav
Neutral,data/Crema/1042_ITH_NEU_XX.wav
Sad,data/Crema/1042_ITH_SAD_XX.wav
Angry,data/Crema/1042_ITS_ANG_XX.wav
Disgust,data/Crema/1042_ITS_DIS_XX.wav
Fear,data/Crema/1042_ITS_FEA_XX.wav
Happy,data/Crema/1042_ITS_HAP_XX.wav
Neutral,data/Crema/1042_ITS_NEU_XX.wav
Sad,data/Crema/1042_ITS_SAD_XX.wav
Angry,data/Crema/1042_IWL_ANG_XX.wav
Disgust,data/Crema/1042_IWL_DIS_XX.wav
Fear,data/Crema/1042_IWL_FEA_XX.wav
Happy,data/Crema/1042_IWL_HAP_XX.wav
Neutral,data/Crema/1042_IWL_NEU_XX.wav
Sad,data/Crema/1042_IWL_SAD_XX.wav
Angry,data/Crema/1042_IWW_ANG_XX.wav
Disgust,data/Crema/1042_IWW_DIS_XX.wav
Fear,data/Crema/1042_IWW_FEA_XX.wav
Happy,data/Crema/1042_IWW_HAP_XX.wav
Neutral,data/Crema/1042_IWW_NEU_XX.wav
Sad,data/Crema/1042_IWW_SAD_XX.wav
Angry,data/Crema/1042_MTI_ANG_XX.wav
Disgust,data/Crema/1042_MTI_DIS_XX.wav
Fear,data/Crema/1042_MTI_FEA_XX.wav
Happy,data/Crema/1042_MTI_HAP_XX.wav
Neutral,data/Crema/1042_MTI_NEU_XX.wav
Sad,data/Crema/1042_MTI_SAD_XX.wav
Angry,data/Crema/1042_TAI_ANG_XX.wav
Disgust,data/Crema/1042_TAI_DIS_XX.wav
Fear,data/Crema/1042_TAI_FEA_XX.wav
Happy,data/Crema/1042_TAI_HAP_XX.wav
Neutral,data/Crema/1042_TAI_NEU_XX.wav
Sad,data/Crema/1042_TAI_SAD_XX.wav
Angry,data/Crema/1042_TIE_ANG_XX.wav
Disgust,data/Crema/1042_TIE_DIS_XX.wav
Fear,data/Crema/1042_TIE_FEA_XX.wav
Happy,data/Crema/1042_TIE_HAP_XX.wav
Neutral,data/Crema/1042_TIE_NEU_XX.wav
Sad,data/Crema/1042_TIE_SAD_XX.wav
Angry,data/Crema/1042_TSI_ANG_XX.wav
Disgust,data/Crema/1042_TSI_DIS_XX.wav
Fear,data/Crema/1042_TSI_FEA_XX.wav
Happy,data/Crema/1042_TSI_HAP_XX.wav
Neutral,data/Crema/1042_TSI_NEU_XX.wav
Sad,data/Crema/1042_TSI_SAD_XX.wav
Angry,data/Crema/1042_WSI_ANG_XX.wav
Disgust,data/Crema/1042_WSI_DIS_XX.wav
Fear,data/Crema/1042_WSI_FEA_XX.wav
Happy,data/Crema/1042_WSI_HAP_XX.wav
Neutral,data/Crema/1042_WSI_NEU_XX.wav
Sad,data/Crema/1042_WSI_SAD_XX.wav
Angry,data/Crema/1043_DFA_ANG_XX.wav
Disgust,data/Crema/1043_DFA_DIS_XX.wav
Fear,data/Crema/1043_DFA_FEA_XX.wav
Happy,data/Crema/1043_DFA_HAP_XX.wav
Neutral,data/Crema/1043_DFA_NEU_XX.wav
Sad,data/Crema/1043_DFA_SAD_XX.wav
Angry,data/Crema/1043_IEO_ANG_HI.wav
Angry,data/Crema/1043_IEO_ANG_LO.wav
Angry,data/Crema/1043_IEO_ANG_MD.wav
Disgust,data/Crema/1043_IEO_DIS_HI.wav
Disgust,data/Crema/1043_IEO_DIS_LO.wav
Disgust,data/Crema/1043_IEO_DIS_MD.wav
Fear,data/Crema/1043_IEO_FEA_HI.wav
Fear,data/Crema/1043_IEO_FEA_LO.wav
Fear,data/Crema/1043_IEO_FEA_MD.wav
Happy,data/Crema/1043_IEO_HAP_HI.wav
Happy,data/Crema/1043_IEO_HAP_LO.wav
Happy,data/Crema/1043_IEO_HAP_MD.wav
Neutral,data/Crema/1043_IEO_NEU_XX.wav
Sad,data/Crema/1043_IEO_SAD_HI.wav
Sad,data/Crema/1043_IEO_SAD_LO.wav
Sad,data/Crema/1043_IEO_SAD_MD.wav
Angry,data/Crema/1043_IOM_ANG_XX.wav
Disgust,data/Crema/1043_IOM_DIS_XX.wav
Fear,data/Crema/1043_IOM_FEA_XX.wav
Happy,data/Crema/1043_IOM_HAP_XX.wav
Neutral,data/Crema/1043_IOM_NEU_XX.wav
Sad,data/Crema/1043_IOM_SAD_XX.wav
Angry,data/Crema/1043_ITH_ANG_XX.wav
Disgust,data/Crema/1043_ITH_DIS_XX.wav
Fear,data/Crema/1043_ITH_FEA_XX.wav
Happy,data/Crema/1043_ITH_HAP_XX.wav
Neutral,data/Crema/1043_ITH_NEU_XX.wav
Sad,data/Crema/1043_ITH_SAD_XX.wav
Angry,data/Crema/1043_ITS_ANG_XX.wav
Disgust,data/Crema/1043_ITS_DIS_XX.wav
Fear,data/Crema/1043_ITS_FEA_XX.wav
Happy,data/Crema/1043_ITS_HAP_XX.wav
Neutral,data/Crema/1043_ITS_NEU_XX.wav
Sad,data/Crema/1043_ITS_SAD_XX.wav
Angry,data/Crema/1043_IWL_ANG_XX.wav
Disgust,data/Crema/1043_IWL_DIS_XX.wav
Fear,data/Crema/1043_IWL_FEA_XX.wav
Happy,data/Crema/1043_IWL_HAP_XX.wav
Neutral,data/Crema/1043_IWL_NEU_XX.wav
Sad,data/Crema/1043_IWL_SAD_XX.wav
Angry,data/Crema/1043_IWW_ANG_XX.wav
Disgust,data/Crema/1043_IWW_DIS_XX.wav
Fear,data/Crema/1043_IWW_FEA_XX.wav
Happy,data/Crema/1043_IWW_HAP_XX.wav
Neutral,data/Crema/1043_IWW_NEU_XX.wav
Sad,data/Crema/1043_IWW_SAD_XX.wav
Angry,data/Crema/1043_MTI_ANG_XX.wav
Disgust,data/Crema/1043_MTI_DIS_XX.wav
Fear,data/Crema/1043_MTI_FEA_XX.wav
Happy,data/Crema/1043_MTI_HAP_XX.wav
Neutral,data/Crema/1043_MTI_NEU_XX.wav
Sad,data/Crema/1043_MTI_SAD_XX.wav
Angry,data/Crema/1043_TAI_ANG_XX.wav
Disgust,data/Crema/1043_TAI_DIS_XX.wav
Fear,data/Crema/1043_TAI_FEA_XX.wav
Happy,data/Crema/1043_TAI_HAP_XX.wav
Neutral,data/Crema/1043_TAI_NEU_XX.wav
Sad,data/Crema/1043_TAI_SAD_XX.wav
Angry,data/Crema/1043_TIE_ANG_XX.wav
Disgust,data/Crema/1043_TIE_DIS_XX.wav
Fear,data/Crema/1043_TIE_FEA_XX.wav
Happy,data/Crema/1043_TIE_HAP_XX.wav
Neutral,data/Crema/1043_TIE_NEU_XX.wav
Sad,data/Crema/1043_TIE_SAD_XX.wav
Angry,data/Crema/1043_TSI_ANG_XX.wav
Disgust,data/Crema/1043_TSI_DIS_XX.wav
Fear,data/Crema/1043_TSI_FEA_XX.wav
Happy,data/Crema/1043_TSI_HAP_XX.wav
Neutral,data/Crema/1043_TSI_NEU_XX.wav
Sad,data/Crema/1043_TSI_SAD_XX.wav
Angry,data/Crema/1043_WSI_ANG_XX.wav
Disgust,data/Crema/1043_WSI_DIS_XX.wav
Fear,data/Crema/1043_WSI_FEA_XX.wav
Happy,data/Crema/1043_WSI_HAP_XX.wav
Neutral,data/Crema/1043_WSI_NEU_XX.wav
Sad,data/Crema/1043_WSI_SAD_XX.wav
Angry,data/Crema/1044_DFA_ANG_XX.wav
Disgust,data/Crema/1044_DFA_DIS_XX.wav
Fear,data/Crema/1044_DFA_FEA_XX.wav
Happy,data/Crema/1044_DFA_HAP_XX.wav
Neutral,data/Crema/1044_DFA_NEU_XX.wav
Sad,data/Crema/1044_DFA_SAD_XX.wav
Angry,data/Crema/1044_IEO_ANG_HI.wav
Angry,data/Crema/1044_IEO_ANG_LO.wav
Angry,data/Crema/1044_IEO_ANG_MD.wav
Disgust,data/Crema/1044_IEO_DIS_HI.wav
Disgust,data/Crema/1044_IEO_DIS_LO.wav
Disgust,data/Crema/1044_IEO_DIS_MD.wav
Fear,data/Crema/1044_IEO_FEA_HI.wav
Fear,data/Crema/1044_IEO_FEA_LO.wav
Fear,data/Crema/1044_IEO_FEA_MD.wav
Happy,data/Crema/1044_IEO_HAP_HI.wav
Happy,data/Crema/1044_IEO_HAP_LO.wav
Happy,data/Crema/1044_IEO_HAP_MD.wav
Neutral,data/Crema/1044_IEO_NEU_XX.wav
Sad,data/Crema/1044_IEO_SAD_HI.wav
Sad,data/Crema/1044_IEO_SAD_LO.wav
Sad,data/Crema/1044_IEO_SAD_MD.wav
Angry,data/Crema/1044_IOM_ANG_XX.wav
Disgust,data/Crema/1044_IOM_DIS_XX.wav
Fear,data/Crema/1044_IOM_FEA_XX.wav
Happy,data/Crema/1044_IOM_HAP_XX.wav
Neutral,data/Crema/1044_IOM_NEU_XX.wav
Sad,data/Crema/1044_IOM_SAD_XX.wav
Angry,data/Crema/1044_ITH_ANG_XX.wav
Disgust,data/Crema/1044_ITH_DIS_XX.wav
Fear,data/Crema/1044_ITH_FEA_XX.wav
Happy,data/Crema/1044_ITH_HAP_XX.wav
Neutral,data/Crema/1044_ITH_NEU_XX.wav
Sad,data/Crema/1044_ITH_SAD_XX.wav
Angry,data/Crema/1044_ITS_ANG_XX.wav
Disgust,data/Crema/1044_ITS_DIS_XX.wav
Fear,data/Crema/1044_ITS_FEA_XX.wav
Happy,data/Crema/1044_ITS_HAP_XX.wav
Neutral,data/Crema/1044_ITS_NEU_XX.wav
Sad,data/Crema/1044_ITS_SAD_XX.wav
Angry,data/Crema/1044_IWL_ANG_XX.wav
Disgust,data/Crema/1044_IWL_DIS_XX.wav
Fear,data/Crema/1044_IWL_FEA_XX.wav
Happy,data/Crema/1044_IWL_HAP_XX.wav
Neutral,data/Crema/1044_IWL_NEU_XX.wav
Sad,data/Crema/1044_IWL_SAD_XX.wav
Angry,data/Crema/1044_IWW_ANG_XX.wav
Disgust,data/Crema/1044_IWW_DIS_XX.wav
Fear,data/Crema/1044_IWW_FEA_XX.wav
Happy,data/Crema/1044_IWW_HAP_XX.wav
Neutral,data/Crema/1044_IWW_NEU_XX.wav
Sad,data/Crema/1044_IWW_SAD_XX.wav
Angry,data/Crema/1044_MTI_ANG_XX.wav
Disgust,data/Crema/1044_MTI_DIS_XX.wav
Fear,data/Crema/1044_MTI_FEA_XX.wav
Happy,data/Crema/1044_MTI_HAP_XX.wav
Neutral,data/Crema/1044_MTI_NEU_XX.wav
Sad,data/Crema/1044_MTI_SAD_XX.wav
Angry,data/Crema/1044_TAI_ANG_XX.wav
Disgust,data/Crema/1044_TAI_DIS_XX.wav
Fear,data/Crema/1044_TAI_FEA_XX.wav
Happy,data/Crema/1044_TAI_HAP_XX.wav
Neutral,data/Crema/1044_TAI_NEU_XX.wav
Sad,data/Crema/1044_TAI_SAD_XX.wav
Angry,data/Crema/1044_TIE_ANG_XX.wav
Disgust,data/Crema/1044_TIE_DIS_XX.wav
Fear,data/Crema/1044_TIE_FEA_XX.wav
Happy,data/Crema/1044_TIE_HAP_XX.wav
Neutral,data/Crema/1044_TIE_NEU_XX.wav
Sad,data/Crema/1044_TIE_SAD_XX.wav
Angry,data/Crema/1044_TSI_ANG_XX.wav
Disgust,data/Crema/1044_TSI_DIS_XX.wav
Fear,data/Crema/1044_TSI_FEA_XX.wav
Happy,data/Crema/1044_TSI_HAP_XX.wav
Neutral,data/Crema/1044_TSI_NEU_XX.wav
Sad,data/Crema/1044_TSI_SAD_XX.wav
Angry,data/Crema/1044_WSI_ANG_XX.wav
Disgust,data/Crema/1044_WSI_DIS_XX.wav
Fear,data/Crema/1044_WSI_FEA_XX.wav
Happy,data/Crema/1044_WSI_HAP_XX.wav
Neutral,data/Crema/1044_WSI_NEU_XX.wav
Sad,data/Crema/1044_WSI_SAD_XX.wav
Angry,data/Crema/1045_DFA_ANG_XX.wav
Disgust,data/Crema/1045_DFA_DIS_XX.wav
Fear,data/Crema/1045_DFA_FEA_XX.wav
Happy,data/Crema/1045_DFA_HAP_XX.wav
Neutral,data/Crema/1045_DFA_NEU_XX.wav
Sad,data/Crema/1045_DFA_SAD_XX.wav
Angry,data/Crema/1045_IEO_ANG_HI.wav
Angry,data/Crema/1045_IEO_ANG_LO.wav
Angry,data/Crema/1045_IEO_ANG_MD.wav
Disgust,data/Crema/1045_IEO_DIS_HI.wav
Disgust,data/Crema/1045_IEO_DIS_LO.wav
Disgust,data/Crema/1045_IEO_DIS_MD.wav
Fear,data/Crema/1045_IEO_FEA_HI.wav
Fear,data/Crema/1045_IEO_FEA_LO.wav
Fear,data/Crema/1045_IEO_FEA_MD.wav
Happy,data/Crema/1045_IEO_HAP_HI.wav
Happy,data/Crema/1045_IEO_HAP_LO.wav
Happy,data/Crema/1045_IEO_HAP_MD.wav
Neutral,data/Crema/1045_IEO_NEU_XX.wav
Sad,data/Crema/1045_IEO_SAD_HI.wav
Sad,data/Crema/1045_IEO_SAD_LO.wav
Sad,data/Crema/1045_IEO_SAD_MD.wav
Angry,data/Crema/1045_IOM_ANG_XX.wav
Disgust,data/Crema/1045_IOM_DIS_XX.wav
Fear,data/Crema/1045_IOM_FEA_XX.wav
Happy,data/Crema/1045_IOM_HAP_XX.wav
Neutral,data/Crema/1045_IOM_NEU_XX.wav
Sad,data/Crema/1045_IOM_SAD_XX.wav
Angry,data/Crema/1045_ITH_ANG_XX.wav
Disgust,data/Crema/1045_ITH_DIS_XX.wav
Fear,data/Crema/1045_ITH_FEA_XX.wav
Happy,data/Crema/1045_ITH_HAP_XX.wav
Neutral,data/Crema/1045_ITH_NEU_XX.wav
Sad,data/Crema/1045_ITH_SAD_XX.wav
Angry,data/Crema/1045_ITS_ANG_XX.wav
Disgust,data/Crema/1045_ITS_DIS_XX.wav
Fear,data/Crema/1045_ITS_FEA_XX.wav
Happy,data/Crema/1045_ITS_HAP_XX.wav
Neutral,data/Crema/1045_ITS_NEU_XX.wav
Sad,data/Crema/1045_ITS_SAD_XX.wav
Angry,data/Crema/1045_IWL_ANG_XX.wav
Disgust,data/Crema/1045_IWL_DIS_XX.wav
Fear,data/Crema/1045_IWL_FEA_XX.wav
Happy,data/Crema/1045_IWL_HAP_XX.wav
Neutral,data/Crema/1045_IWL_NEU_XX.wav
Sad,data/Crema/1045_IWL_SAD_XX.wav
Angry,data/Crema/1045_IWW_ANG_XX.wav
Disgust,data/Crema/1045_IWW_DIS_XX.wav
Fear,data/Crema/1045_IWW_FEA_XX.wav
Happy,data/Crema/1045_IWW_HAP_XX.wav
Neutral,data/Crema/1045_IWW_NEU_XX.wav
Sad,data/Crema/1045_IWW_SAD_XX.wav
Angry,data/Crema/1045_MTI_ANG_XX.wav
Disgust,data/Crema/1045_MTI_DIS_XX.wav
Fear,data/Crema/1045_MTI_FEA_XX.wav
Happy,data/Crema/1045_MTI_HAP_XX.wav
Neutral,data/Crema/1045_MTI_NEU_XX.wav
Sad,data/Crema/1045_MTI_SAD_XX.wav
Angry,data/Crema/1045_TAI_ANG_XX.wav
Disgust,data/Crema/1045_TAI_DIS_XX.wav
Fear,data/Crema/1045_TAI_FEA_XX.wav
Happy,data/Crema/1045_TAI_HAP_XX.wav
Neutral,data/Crema/1045_TAI_NEU_XX.wav
Sad,data/Crema/1045_TAI_SAD_XX.wav
Angry,data/Crema/1045_TIE_ANG_XX.wav
Disgust,data/Crema/1045_TIE_DIS_XX.wav
Fear,data/Crema/1045_TIE_FEA_XX.wav
Happy,data/Crema/1045_TIE_HAP_XX.wav
Neutral,data/Crema/1045_TIE_NEU_XX.wav
Sad,data/Crema/1045_TIE_SAD_XX.wav
Angry,data/Crema/1045_TSI_ANG_XX.wav
Disgust,data/Crema/1045_TSI_DIS_XX.wav
Fear,data/Crema/1045_TSI_FEA_XX.wav
Happy,data/Crema/1045_TSI_HAP_XX.wav
Neutral,data/Crema/1045_TSI_NEU_XX.wav
Sad,data/Crema/1045_TSI_SAD_XX.wav
Angry,data/Crema/1045_WSI_ANG_XX.wav
Disgust,data/Crema/1045_WSI_DIS_XX.wav
Fear,data/Crema/1045_WSI_FEA_XX.wav
Happy,data/Crema/1045_WSI_HAP_XX.wav
Neutral,data/Crema/1045_WSI_NEU_XX.wav
Sad,data/Crema/1045_WSI_SAD_XX.wav
Angry,data/Crema/1046_DFA_ANG_XX.wav
Disgust,data/Crema/1046_DFA_DIS_XX.wav
Fear,data/Crema/1046_DFA_FEA_XX.wav
Happy,data/Crema/1046_DFA_HAP_XX.wav
Neutral,data/Crema/1046_DFA_NEU_XX.wav
Sad,data/Crema/1046_DFA_SAD_XX.wav
Angry,data/Crema/1046_IEO_ANG_HI.wav
Angry,data/Crema/1046_IEO_ANG_LO.wav
Angry,data/Crema/1046_IEO_ANG_MD.wav
Disgust,data/Crema/1046_IEO_DIS_HI.wav
Disgust,data/Crema/1046_IEO_DIS_LO.wav
Disgust,data/Crema/1046_IEO_DIS_MD.wav
Fear,data/Crema/1046_IEO_FEA_HI.wav
Fear,data/Crema/1046_IEO_FEA_LO.wav
Fear,data/Crema/1046_IEO_FEA_MD.wav
Happy,data/Crema/1046_IEO_HAP_HI.wav
Happy,data/Crema/1046_IEO_HAP_LO.wav
Happy,data/Crema/1046_IEO_HAP_MD.wav
Neutral,data/Crema/1046_IEO_NEU_XX.wav
Sad,data/Crema/1046_IEO_SAD_HI.wav
Sad,data/Crema/1046_IEO_SAD_LO.wav
Sad,data/Crema/1046_IEO_SAD_MD.wav
Angry,data/Crema/1046_IOM_ANG_XX.wav
Disgust,data/Crema/1046_IOM_DIS_XX.wav
Fear,data/Crema/1046_IOM_FEA_XX.wav
Happy,data/Crema/1046_IOM_HAP_XX.wav
Neutral,data/Crema/1046_IOM_NEU_XX.wav
Sad,data/Crema/1046_IOM_SAD_XX.wav
Angry,data/Crema/1046_ITH_ANG_XX.wav
Disgust,data/Crema/1046_ITH_DIS_XX.wav
Fear,data/Crema/1046_ITH_FEA_XX.wav
Happy,data/Crema/1046_ITH_HAP_XX.wav
Neutral,data/Crema/1046_ITH_NEU_XX.wav
Sad,data/Crema/1046_ITH_SAD_XX.wav
Angry,data/Crema/1046_ITS_ANG_XX.wav
Disgust,data/Crema/1046_ITS_DIS_XX.wav
Fear,data/Crema/1046_ITS_FEA_XX.wav
Happy,data/Crema/1046_ITS_HAP_XX.wav
Neutral,data/Crema/1046_ITS_NEU_XX.wav
Sad,data/Crema/1046_ITS_SAD_XX.wav
Angry,data/Crema/1046_IWL_ANG_XX.wav
Disgust,data/Crema/1046_IWL_DIS_XX.wav
Fear,data/Crema/1046_IWL_FEA_XX.wav
Happy,data/Crema/1046_IWL_HAP_XX.wav
Neutral,data/Crema/1046_IWL_NEU_XX.wav
Sad,data/Crema/1046_IWL_SAD_XX.wav
Angry,data/Crema/1046_IWW_ANG_XX.wav
Disgust,data/Crema/1046_IWW_DIS_XX.wav
Fear,data/Crema/1046_IWW_FEA_XX.wav
Happy,data/Crema/1046_IWW_HAP_XX.wav
Neutral,data/Crema/1046_IWW_NEU_XX.wav
Sad,data/Crema/1046_IWW_SAD_XX.wav
Angry,data/Crema/1046_MTI_ANG_XX.wav
Disgust,data/Crema/1046_MTI_DIS_XX.wav
Fear,data/Crema/1046_MTI_FEA_XX.wav
Happy,data/Crema/1046_MTI_HAP_XX.wav
Neutral,data/Crema/1046_MTI_NEU_XX.wav
Sad,data/Crema/1046_MTI_SAD_XX.wav
Angry,data/Crema/1046_TAI_ANG_XX.wav
Disgust,data/Crema/1046_TAI_DIS_XX.wav
Fear,data/Crema/1046_TAI_FEA_XX.wav
Happy,data/Crema/1046_TAI_HAP_XX.wav
Neutral,data/Crema/1046_TAI_NEU_XX.wav
Sad,data/Crema/1046_TAI_SAD_XX.wav
Angry,data/Crema/1046_TIE_ANG_XX.wav
Disgust,data/Crema/1046_TIE_DIS_XX.wav
Fear,data/Crema/1046_TIE_FEA_XX.wav
Happy,data/Crema/1046_TIE_HAP_XX.wav
Neutral,data/Crema/1046_TIE_NEU_XX.wav
Sad,data/Crema/1046_TIE_SAD_XX.wav
Angry,data/Crema/1046_TSI_ANG_XX.wav
Disgust,data/Crema/1046_TSI_DIS_XX.wav
Fear,data/Crema/1046_TSI_FEA_XX.wav
Happy,data/Crema/1046_TSI_HAP_XX.wav
Neutral,data/Crema/1046_TSI_NEU_XX.wav
Sad,data/Crema/1046_TSI_SAD_XX.wav
Angry,data/Crema/1046_WSI_ANG_XX.wav
Disgust,data/Crema/1046_WSI_DIS_XX.wav
Fear,data/Crema/1046_WSI_FEA_XX.wav
Happy,data/Crema/1046_WSI_HAP_XX.wav
Neutral,data/Crema/1046_WSI_NEU_XX.wav
Sad,data/Crema/1046_WSI_SAD_XX.wav
Angry,data/Crema/1047_DFA_ANG_XX.wav
Disgust,data/Crema/1047_DFA_DIS_XX.wav
Fear,data/Crema/1047_DFA_FEA_XX.wav
Happy,data/Crema/1047_DFA_HAP_XX.wav
Neutral,data/Crema/1047_DFA_NEU_XX.wav
Sad,data/Crema/1047_DFA_SAD_XX.wav
Angry,data/Crema/1047_IEO_ANG_HI.wav
Angry,data/Crema/1047_IEO_ANG_LO.wav
Angry,data/Crema/1047_IEO_ANG_MD.wav
Disgust,data/Crema/1047_IEO_DIS_HI.wav
Disgust,data/Crema/1047_IEO_DIS_LO.wav
Disgust,data/Crema/1047_IEO_DIS_MD.wav
Fear,data/Crema/1047_IEO_FEA_HI.wav
Fear,data/Crema/1047_IEO_FEA_LO.wav
Fear,data/Crema/1047_IEO_FEA_MD.wav
Happy,data/Crema/1047_IEO_HAP_HI.wav
Happy,data/Crema/1047_IEO_HAP_LO.wav
Happy,data/Crema/1047_IEO_HAP_MD.wav
Neutral,data/Crema/1047_IEO_NEU_XX.wav
Sad,data/Crema/1047_IEO_SAD_HI.wav
Sad,data/Crema/1047_IEO_SAD_LO.wav
Sad,data/Crema/1047_IEO_SAD_MD.wav
Angry,data/Crema/1047_IOM_ANG_XX.wav
Disgust,data/Crema/1047_IOM_DIS_XX.wav
Fear,data/Crema/1047_IOM_FEA_XX.wav
Happy,data/Crema/1047_IOM_HAP_XX.wav
Neutral,data/Crema/1047_IOM_NEU_XX.wav
Sad,data/Crema/1047_IOM_SAD_XX.wav
Angry,data/Crema/1047_ITH_ANG_XX.wav
Disgust,data/Crema/1047_ITH_DIS_XX.wav
Fear,data/Crema/1047_ITH_FEA_XX.wav
Happy,data/Crema/1047_ITH_HAP_XX.wav
Neutral,data/Crema/1047_ITH_NEU_XX.wav
Sad,data/Crema/1047_ITH_SAD_XX.wav
Angry,data/Crema/1047_ITS_ANG_XX.wav
Disgust,data/Crema/1047_ITS_DIS_XX.wav
Fear,data/Crema/1047_ITS_FEA_XX.wav
Happy,data/Crema/1047_ITS_HAP_XX.wav
Neutral,data/Crema/1047_ITS_NEU_XX.wav
Sad,data/Crema/1047_ITS_SAD_XX.wav
Angry,data/Crema/1047_IWL_ANG_XX.wav
Disgust,data/Crema/1047_IWL_DIS_XX.wav
Fear,data/Crema/1047_IWL_FEA_XX.wav
Happy,data/Crema/1047_IWL_HAP_XX.wav
Neutral,data/Crema/1047_IWL_NEU_XX.wav
Sad,data/Crema/1047_IWL_SAD_XX.wav
Angry,data/Crema/1047_IWW_ANG_XX.wav
Disgust,data/Crema/1047_IWW_DIS_XX.wav
Fear,data/Crema/1047_IWW_FEA_XX.wav
Happy,data/Crema/1047_IWW_HAP_XX.wav
Neutral,data/Crema/1047_IWW_NEU_XX.wav
Sad,data/Crema/1047_IWW_SAD_XX.wav
Angry,data/Crema/1047_MTI_ANG_XX.wav
Disgust,data/Crema/1047_MTI_DIS_XX.wav
Fear,data/Crema/1047_MTI_FEA_XX.wav
Happy,data/Crema/1047_MTI_HAP_XX.wav
Neutral,data/Crema/1047_MTI_NEU_XX.wav
Sad,data/Crema/1047_MTI_SAD_XX.wav
Angry,data/Crema/1047_TAI_ANG_XX.wav
Disgust,data/Crema/1047_TAI_DIS_XX.wav
Fear,data/Crema/1047_TAI_FEA_XX.wav
Happy,data/Crema/1047_TAI_HAP_XX.wav
Neutral,data/Crema/1047_TAI_NEU_XX.wav
Sad,data/Crema/1047_TAI_SAD_XX.wav
Angry,data/Crema/1047_TIE_ANG_XX.wav
Disgust,data/Crema/1047_TIE_DIS_XX.wav
Fear,data/Crema/1047_TIE_FEA_XX.wav
Happy,data/Crema/1047_TIE_HAP_XX.wav
Neutral,data/Crema/1047_TIE_NEU_XX.wav
Sad,data/Crema/1047_TIE_SAD_XX.wav
Angry,data/Crema/1047_TSI_ANG_XX.wav
Disgust,data/Crema/1047_TSI_DIS_XX.wav
Fear,data/Crema/1047_TSI_FEA_XX.wav
Happy,data/Crema/1047_TSI_HAP_XX.wav
Neutral,data/Crema/1047_TSI_NEU_XX.wav
Sad,data/Crema/1047_TSI_SAD_XX.wav
Angry,data/Crema/1047_WSI_ANG_XX.wav
Disgust,data/Crema/1047_WSI_DIS_XX.wav
Fear,data/Crema/1047_WSI_FEA_XX.wav
Happy,data/Crema/1047_WSI_HAP_XX.wav
Neutral,data/Crema/1047_WSI_NEU_XX.wav
